~id,~from,~to,~label,count:Int,first_seen:String,last_seen:String
A_DXE2IFR8H6_USES_DEVICE_D_HJHYKG38S3,A_DXE2IFR8H6,D_HJHYKG38S3,USES_DEVICE,7,2026-01-06T20:50:28.414049+00:00,2026-01-26T22:27:02.414049+00:00
A_Z1KVH1UOQY_USES_DEVICE_D_QXUI09DP3X,A_Z1KVH1UOQY,D_QXUI09DP3X,USES_DEVICE,16,2026-01-05T14:29:12.414049+00:00,2026-01-11T11:04:39.414049+00:00
A_Z1KVH1UOQY_USES_DEVICE_D_6HVEESTRBU,A_Z1KVH1UOQY,D_6HVEESTRBU,USES_DEVICE,16,2026-01-13T01:26:57.414049+00:00,2026-01-17T13:04:06.414049+00:00
A_Z1KVH1UOQY_USES_DEVICE_D_8MYWGG0567,A_Z1KVH1UOQY,D_8MYWGG0567,USES_DEVICE,10,2026-01-03T23:07:55.414049+00:00,2026-01-13T11:06:49.414049+00:00
A_UO9RT4YR8J_USES_DEVICE_D_D7U2VYPLUW,A_UO9RT4YR8J,D_D7U2VYPLUW,USES_DEVICE,13,2026-01-29T14:04:41.414049+00:00,2026-01-31T04:12:14.414049+00:00
A_UO9RT4YR8J_USES_DEVICE_D_QVY3718YR2,A_UO9RT4YR8J,D_QVY3718YR2,USES_DEVICE,1,2026-01-06T07:31:23.414049+00:00,2026-01-29T15:36:20.414049+00:00
A_UO9RT4YR8J_USES_DEVICE_D_IGX592REZZ,A_UO9RT4YR8J,D_IGX592REZZ,USES_DEVICE,13,2026-01-09T15:22:14.414049+00:00,2026-01-24T20:59:26.414049+00:00
A_P9UWPWMDRP_USES_DEVICE_D_UVRCFQ2VRL,A_P9UWPWMDRP,D_UVRCFQ2VRL,USES_DEVICE,19,2026-01-05T06:50:01.414049+00:00,2026-02-02T19:43:09.414049+00:00
A_3KKOFBDN2G_USES_DEVICE_D_8GQIWIKG0C,A_3KKOFBDN2G,D_8GQIWIKG0C,USES_DEVICE,8,2026-01-12T20:42:21.414049+00:00,2026-01-23T11:16:26.414049+00:00
A_3KKOFBDN2G_USES_DEVICE_D_H4ZV1BA1RK,A_3KKOFBDN2G,D_H4ZV1BA1RK,USES_DEVICE,1,2026-01-27T00:17:25.414049+00:00,2026-01-31T06:42:36.414049+00:00
A_O87F12S49H_USES_DEVICE_D_YATUZFALSN,A_O87F12S49H,D_YATUZFALSN,USES_DEVICE,14,2026-01-08T04:00:31.414049+00:00,2026-02-01T21:00:51.414049+00:00
A_O87F12S49H_USES_DEVICE_D_3UI8SFQ5EO,A_O87F12S49H,D_3UI8SFQ5EO,USES_DEVICE,4,2026-01-13T20:18:15.414049+00:00,2026-01-27T02:56:56.414049+00:00
A_NHRCOSKPSC_USES_DEVICE_D_W0493OSFZ9,A_NHRCOSKPSC,D_W0493OSFZ9,USES_DEVICE,20,2026-01-04T23:18:35.414049+00:00,2026-01-30T07:20:08.414049+00:00
A_5BRYQPENPD_USES_DEVICE_D_QHKU5TPT1T,A_5BRYQPENPD,D_QHKU5TPT1T,USES_DEVICE,19,2026-01-19T07:59:57.414049+00:00,2026-01-28T20:35:41.414049+00:00
A_0Q8CW8HYV1_USES_DEVICE_D_O734YS2DG3,A_0Q8CW8HYV1,D_O734YS2DG3,USES_DEVICE,3,2026-01-19T22:11:02.414049+00:00,2026-01-28T23:59:13.414049+00:00
A_0Q8CW8HYV1_USES_DEVICE_D_41IG0HLN0E,A_0Q8CW8HYV1,D_41IG0HLN0E,USES_DEVICE,3,2026-01-08T16:31:17.414049+00:00,2026-01-18T01:20:49.414049+00:00
A_0Q8CW8HYV1_USES_DEVICE_D_3D56JLHHJS,A_0Q8CW8HYV1,D_3D56JLHHJS,USES_DEVICE,19,2026-01-05T15:39:28.414049+00:00,2026-02-02T02:51:38.414049+00:00
A_K5NNRDBPZO_USES_DEVICE_D_DJBO7B2YFR,A_K5NNRDBPZO,D_DJBO7B2YFR,USES_DEVICE,9,2026-01-06T02:18:24.414049+00:00,2026-01-29T11:16:14.414049+00:00
A_K5NNRDBPZO_USES_DEVICE_D_OWW2C4VI59,A_K5NNRDBPZO,D_OWW2C4VI59,USES_DEVICE,10,2026-01-09T21:01:06.414049+00:00,2026-01-28T03:12:06.414049+00:00
A_K5NNRDBPZO_USES_DEVICE_D_ND1RF5T117,A_K5NNRDBPZO,D_ND1RF5T117,USES_DEVICE,20,2026-01-29T14:20:41.414049+00:00,2026-02-01T03:33:40.414049+00:00
A_T6BJNZSO5M_USES_DEVICE_D_ENTN358DKV,A_T6BJNZSO5M,D_ENTN358DKV,USES_DEVICE,19,2026-01-25T18:31:59.414049+00:00,2026-01-29T06:40:58.414049+00:00
A_F559AN2ZWR_USES_DEVICE_D_E8B4IIVW4B,A_F559AN2ZWR,D_E8B4IIVW4B,USES_DEVICE,5,2026-01-17T21:44:31.414049+00:00,2026-01-26T19:32:55.414049+00:00
A_F559AN2ZWR_USES_DEVICE_D_YKDVWUWS08,A_F559AN2ZWR,D_YKDVWUWS08,USES_DEVICE,16,2026-01-27T12:15:24.414049+00:00,2026-01-29T16:14:32.414049+00:00
A_LEJWCXA78A_USES_DEVICE_D_2H7Y6RO7DE,A_LEJWCXA78A,D_2H7Y6RO7DE,USES_DEVICE,7,2026-01-15T06:46:49.414049+00:00,2026-01-22T04:16:42.414049+00:00
A_97Q7CRK0P9_USES_DEVICE_D_WOOYK92Q1S,A_97Q7CRK0P9,D_WOOYK92Q1S,USES_DEVICE,15,2026-01-15T21:36:07.414049+00:00,2026-01-29T01:07:31.414049+00:00
A_97Q7CRK0P9_USES_DEVICE_D_F0J72WZUQU,A_97Q7CRK0P9,D_F0J72WZUQU,USES_DEVICE,18,2026-01-19T07:13:50.414049+00:00,2026-01-23T22:46:51.414049+00:00
A_826U2VFCPD_USES_DEVICE_D_C7DDISIJND,A_826U2VFCPD,D_C7DDISIJND,USES_DEVICE,3,2026-01-06T11:07:01.414049+00:00,2026-01-13T05:44:34.414049+00:00
A_BOMI53VT0Y_USES_DEVICE_D_44BCFL6QOQ,A_BOMI53VT0Y,D_44BCFL6QOQ,USES_DEVICE,12,2026-01-04T09:41:31.414049+00:00,2026-01-26T00:04:16.414049+00:00
A_BOMI53VT0Y_USES_DEVICE_D_7WLKMMOCZK,A_BOMI53VT0Y,D_7WLKMMOCZK,USES_DEVICE,10,2026-01-06T09:43:24.414049+00:00,2026-01-24T15:15:37.414049+00:00
A_BOMI53VT0Y_USES_DEVICE_D_2TBWYQDD4Q,A_BOMI53VT0Y,D_2TBWYQDD4Q,USES_DEVICE,4,2026-01-05T14:33:30.414049+00:00,2026-01-15T09:29:20.414049+00:00
A_OOTY3POF1F_USES_DEVICE_D_QMX5BJ8X8F,A_OOTY3POF1F,D_QMX5BJ8X8F,USES_DEVICE,18,2026-01-07T14:21:27.414049+00:00,2026-01-26T01:10:44.414049+00:00
A_OOTY3POF1F_USES_DEVICE_D_WBZAOOSN3P,A_OOTY3POF1F,D_WBZAOOSN3P,USES_DEVICE,6,2026-01-12T18:15:08.414049+00:00,2026-01-15T21:41:48.414049+00:00
A_T5YFIAZAUN_USES_DEVICE_D_HXC0V8T780,A_T5YFIAZAUN,D_HXC0V8T780,USES_DEVICE,8,2026-01-07T23:42:09.414049+00:00,2026-01-24T22:42:52.414049+00:00
A_T5YFIAZAUN_USES_DEVICE_D_MB07E0I39R,A_T5YFIAZAUN,D_MB07E0I39R,USES_DEVICE,6,2026-01-08T07:26:08.414049+00:00,2026-01-14T22:24:40.414049+00:00
A_VJT6TCJAY1_USES_DEVICE_D_X09UG4HR93,A_VJT6TCJAY1,D_X09UG4HR93,USES_DEVICE,14,2026-01-12T00:43:59.414049+00:00,2026-01-13T15:18:19.414049+00:00
A_VJT6TCJAY1_USES_DEVICE_D_S3GACAG10D,A_VJT6TCJAY1,D_S3GACAG10D,USES_DEVICE,14,2026-01-29T21:57:12.414049+00:00,2026-02-01T21:54:11.414049+00:00
A_VJT6TCJAY1_USES_DEVICE_D_3GRFJVCUN3,A_VJT6TCJAY1,D_3GRFJVCUN3,USES_DEVICE,16,2026-01-12T18:16:03.414049+00:00,2026-01-26T02:41:51.414049+00:00
A_JPA0U47LKE_USES_DEVICE_D_SQJQOVIBWF,A_JPA0U47LKE,D_SQJQOVIBWF,USES_DEVICE,9,2026-01-04T21:36:19.414049+00:00,2026-01-18T08:16:16.414049+00:00
A_JPA0U47LKE_USES_DEVICE_D_29BWV5ABNL,A_JPA0U47LKE,D_29BWV5ABNL,USES_DEVICE,13,2026-01-04T17:22:13.414049+00:00,2026-01-31T13:26:11.414049+00:00
A_JPA0U47LKE_USES_DEVICE_D_NXBC53W9TN,A_JPA0U47LKE,D_NXBC53W9TN,USES_DEVICE,5,2026-01-04T18:54:42.414049+00:00,2026-02-02T14:19:51.414049+00:00
A_3N4D8ODG9V_USES_DEVICE_D_QRR72QXJJR,A_3N4D8ODG9V,D_QRR72QXJJR,USES_DEVICE,18,2026-01-15T19:56:25.414049+00:00,2026-01-30T21:10:53.414049+00:00
A_3N4D8ODG9V_USES_DEVICE_D_VWFW31A567,A_3N4D8ODG9V,D_VWFW31A567,USES_DEVICE,2,2026-01-14T21:29:24.414049+00:00,2026-01-24T21:57:16.414049+00:00
A_3N4D8ODG9V_USES_DEVICE_D_47IQRPICQ5,A_3N4D8ODG9V,D_47IQRPICQ5,USES_DEVICE,13,2026-01-04T04:05:49.414049+00:00,2026-01-28T17:41:07.414049+00:00
A_WA78V3C1ED_USES_DEVICE_D_XW3ZS1BIR8,A_WA78V3C1ED,D_XW3ZS1BIR8,USES_DEVICE,5,2026-01-14T06:40:52.414049+00:00,2026-01-31T21:00:44.414049+00:00
A_WA78V3C1ED_USES_DEVICE_D_C0OPN4B5NG,A_WA78V3C1ED,D_C0OPN4B5NG,USES_DEVICE,1,2026-01-14T22:48:04.414049+00:00,2026-01-22T12:01:22.414049+00:00
A_4SAUFYY5LC_USES_DEVICE_D_FZK8YWVKBI,A_4SAUFYY5LC,D_FZK8YWVKBI,USES_DEVICE,12,2026-01-19T18:49:19.414049+00:00,2026-01-21T12:04:28.414049+00:00
A_4SAUFYY5LC_USES_DEVICE_D_HKSFH3OH8D,A_4SAUFYY5LC,D_HKSFH3OH8D,USES_DEVICE,17,2026-01-20T09:41:58.414049+00:00,2026-01-30T15:07:28.414049+00:00
A_4SAUFYY5LC_USES_DEVICE_D_7IYDWDXX5H,A_4SAUFYY5LC,D_7IYDWDXX5H,USES_DEVICE,8,2026-01-07T09:06:02.414049+00:00,2026-01-29T14:17:43.414049+00:00
A_W4T7CAMSO6_USES_DEVICE_D_8964WP5ZWO,A_W4T7CAMSO6,D_8964WP5ZWO,USES_DEVICE,1,2026-01-07T16:57:37.414049+00:00,2026-01-29T05:58:19.414049+00:00
A_W4T7CAMSO6_USES_DEVICE_D_B4R5RTH5CG,A_W4T7CAMSO6,D_B4R5RTH5CG,USES_DEVICE,12,2026-01-13T22:44:50.414049+00:00,2026-01-14T01:58:35.414049+00:00
A_W4T7CAMSO6_USES_DEVICE_D_7ZXP2W8KD1,A_W4T7CAMSO6,D_7ZXP2W8KD1,USES_DEVICE,15,2026-01-14T02:20:19.414049+00:00,2026-01-23T21:05:09.414049+00:00
A_VC7AE9DUV1_USES_DEVICE_D_HDHLR5E5R0,A_VC7AE9DUV1,D_HDHLR5E5R0,USES_DEVICE,5,2026-01-10T03:07:53.414049+00:00,2026-01-17T23:33:32.414049+00:00
A_VC7AE9DUV1_USES_DEVICE_D_NJCZOEFZ6G,A_VC7AE9DUV1,D_NJCZOEFZ6G,USES_DEVICE,1,2026-01-10T10:39:15.414049+00:00,2026-02-01T16:26:07.414049+00:00
A_VC7AE9DUV1_USES_DEVICE_D_TTY3PSF5RB,A_VC7AE9DUV1,D_TTY3PSF5RB,USES_DEVICE,11,2026-01-18T10:14:57.414049+00:00,2026-01-23T02:15:37.414049+00:00
A_RD1PO5RGJF_USES_DEVICE_D_RZ8JPM9QE9,A_RD1PO5RGJF,D_RZ8JPM9QE9,USES_DEVICE,18,2026-01-15T16:29:26.414049+00:00,2026-01-17T10:40:53.414049+00:00
A_70Z8SEDYM5_USES_DEVICE_D_324KH38HSL,A_70Z8SEDYM5,D_324KH38HSL,USES_DEVICE,4,2026-01-07T21:55:14.414049+00:00,2026-01-11T01:10:57.414049+00:00
A_70Z8SEDYM5_USES_DEVICE_D_9YZ3I3E3X1,A_70Z8SEDYM5,D_9YZ3I3E3X1,USES_DEVICE,8,2026-01-13T13:03:53.414049+00:00,2026-01-22T13:07:51.414049+00:00
A_70Z8SEDYM5_USES_DEVICE_D_XQ4QJEODNU,A_70Z8SEDYM5,D_XQ4QJEODNU,USES_DEVICE,6,2026-01-05T22:44:46.414049+00:00,2026-01-11T14:26:56.414049+00:00
A_WGGVYJ2JZO_USES_DEVICE_D_CGFB95KNUN,A_WGGVYJ2JZO,D_CGFB95KNUN,USES_DEVICE,13,2026-01-13T07:20:26.414049+00:00,2026-01-21T11:55:07.414049+00:00
A_WGGVYJ2JZO_USES_DEVICE_D_MRANLOST21,A_WGGVYJ2JZO,D_MRANLOST21,USES_DEVICE,2,2026-01-06T18:05:50.414049+00:00,2026-01-06T19:58:09.414049+00:00
A_4UGEBV3ZJT_USES_DEVICE_D_UPR69YBLSC,A_4UGEBV3ZJT,D_UPR69YBLSC,USES_DEVICE,8,2026-01-17T21:42:02.414049+00:00,2026-02-01T14:51:23.414049+00:00
A_4UGEBV3ZJT_USES_DEVICE_D_9ZFT2E26I1,A_4UGEBV3ZJT,D_9ZFT2E26I1,USES_DEVICE,1,2026-01-10T19:02:34.414049+00:00,2026-01-18T19:46:04.414049+00:00
A_T0UM5YEH22_USES_DEVICE_D_D56PX9Q26T,A_T0UM5YEH22,D_D56PX9Q26T,USES_DEVICE,13,2026-01-12T19:10:22.414049+00:00,2026-01-18T09:23:25.414049+00:00
A_T0UM5YEH22_USES_DEVICE_D_7F0X38FC6Q,A_T0UM5YEH22,D_7F0X38FC6Q,USES_DEVICE,17,2026-01-03T23:56:19.414049+00:00,2026-01-15T22:55:08.414049+00:00
A_T0UM5YEH22_USES_DEVICE_D_YTQZIO900Y,A_T0UM5YEH22,D_YTQZIO900Y,USES_DEVICE,1,2026-01-04T07:03:58.414049+00:00,2026-02-02T01:34:44.414049+00:00
A_GM02CGSBO3_USES_DEVICE_D_RBCREVOHK7,A_GM02CGSBO3,D_RBCREVOHK7,USES_DEVICE,4,2026-01-15T17:14:58.414049+00:00,2026-01-30T09:37:57.414049+00:00
A_7ARDM8ZPH9_USES_DEVICE_D_WNHIPLN20G,A_7ARDM8ZPH9,D_WNHIPLN20G,USES_DEVICE,17,2026-01-17T11:20:26.414049+00:00,2026-01-30T13:25:38.414049+00:00
A_7ARDM8ZPH9_USES_DEVICE_D_LUC01G40IR,A_7ARDM8ZPH9,D_LUC01G40IR,USES_DEVICE,12,2026-01-25T04:54:22.414049+00:00,2026-01-30T06:36:44.414049+00:00
A_65YMCIN1UL_USES_DEVICE_D_RVYYKBU4E4,A_65YMCIN1UL,D_RVYYKBU4E4,USES_DEVICE,7,2026-01-15T12:14:44.414049+00:00,2026-01-25T19:54:19.414049+00:00
A_65YMCIN1UL_USES_DEVICE_D_KRB4LTX0IM,A_65YMCIN1UL,D_KRB4LTX0IM,USES_DEVICE,19,2026-01-06T19:16:40.414049+00:00,2026-01-16T00:19:57.414049+00:00
A_RG540FAJPU_USES_DEVICE_D_ULP6WZDY2J,A_RG540FAJPU,D_ULP6WZDY2J,USES_DEVICE,14,2026-01-17T01:57:19.414049+00:00,2026-01-24T10:03:38.414049+00:00
A_T5665CP6XI_USES_DEVICE_D_ASL20M0YN0,A_T5665CP6XI,D_ASL20M0YN0,USES_DEVICE,6,2026-01-08T13:36:55.414049+00:00,2026-01-08T17:56:12.414049+00:00
A_GPCRNYGRF0_USES_DEVICE_D_MOLP7KP5JL,A_GPCRNYGRF0,D_MOLP7KP5JL,USES_DEVICE,8,2026-01-11T10:37:48.414049+00:00,2026-01-29T21:15:01.414049+00:00
A_BFFAHT4A27_USES_DEVICE_D_RFFLRUGY3R,A_BFFAHT4A27,D_RFFLRUGY3R,USES_DEVICE,20,2026-01-05T17:34:55.414049+00:00,2026-02-01T07:54:28.414049+00:00
A_KIEUT3JCL4_USES_DEVICE_D_6WAKQFJZOD,A_KIEUT3JCL4,D_6WAKQFJZOD,USES_DEVICE,6,2026-01-11T21:57:10.414049+00:00,2026-01-31T16:49:52.414049+00:00
A_KIEUT3JCL4_USES_DEVICE_D_TSYI5DARIB,A_KIEUT3JCL4,D_TSYI5DARIB,USES_DEVICE,3,2026-01-28T01:13:05.414049+00:00,2026-01-30T17:20:05.414049+00:00
A_YZSGB3CVFT_USES_DEVICE_D_7YUOE8NIS0,A_YZSGB3CVFT,D_7YUOE8NIS0,USES_DEVICE,15,2026-01-05T02:35:01.414049+00:00,2026-01-26T18:15:17.414049+00:00
A_YZSGB3CVFT_USES_DEVICE_D_8JG5WZYMJ6,A_YZSGB3CVFT,D_8JG5WZYMJ6,USES_DEVICE,1,2026-01-05T11:05:24.414049+00:00,2026-01-06T06:53:06.414049+00:00
A_YZSGB3CVFT_USES_DEVICE_D_AOA8GCBQL2,A_YZSGB3CVFT,D_AOA8GCBQL2,USES_DEVICE,19,2026-01-14T04:20:34.414049+00:00,2026-01-16T05:38:04.414049+00:00
A_3T7C69BFIQ_USES_DEVICE_D_NJCZOEFZ6G,A_3T7C69BFIQ,D_NJCZOEFZ6G,USES_DEVICE,10,2026-01-14T03:32:53.414049+00:00,2026-01-21T00:46:26.414049+00:00
A_3T7C69BFIQ_USES_DEVICE_D_TSHG8BHAU4,A_3T7C69BFIQ,D_TSHG8BHAU4,USES_DEVICE,6,2026-01-10T18:36:28.414049+00:00,2026-01-13T19:02:25.414049+00:00
A_3T7C69BFIQ_USES_DEVICE_D_CEWL6ZYNR9,A_3T7C69BFIQ,D_CEWL6ZYNR9,USES_DEVICE,13,2026-01-07T20:44:16.414049+00:00,2026-01-23T15:37:59.414049+00:00
A_SAVA730WKZ_USES_DEVICE_D_PB570TDMEH,A_SAVA730WKZ,D_PB570TDMEH,USES_DEVICE,15,2026-01-04T01:47:50.414049+00:00,2026-01-13T11:19:37.414049+00:00
A_0VQ2FI8V9G_USES_DEVICE_D_WHNPR5C8EV,A_0VQ2FI8V9G,D_WHNPR5C8EV,USES_DEVICE,15,2026-01-10T20:08:42.414049+00:00,2026-01-11T12:28:03.414049+00:00
A_0VQ2FI8V9G_USES_DEVICE_D_29M5ZDBJS7,A_0VQ2FI8V9G,D_29M5ZDBJS7,USES_DEVICE,9,2026-01-11T05:37:34.414049+00:00,2026-01-30T05:24:10.414049+00:00
A_0VQ2FI8V9G_USES_DEVICE_D_96F8KEG0X3,A_0VQ2FI8V9G,D_96F8KEG0X3,USES_DEVICE,16,2026-01-29T20:08:01.414049+00:00,2026-02-01T01:12:42.414049+00:00
A_LLCEZWJTX3_USES_DEVICE_D_1ZQQI9OJJJ,A_LLCEZWJTX3,D_1ZQQI9OJJJ,USES_DEVICE,12,2026-01-10T01:22:34.414049+00:00,2026-01-26T17:27:38.414049+00:00
A_LLCEZWJTX3_USES_DEVICE_D_7DNZ4HGULK,A_LLCEZWJTX3,D_7DNZ4HGULK,USES_DEVICE,6,2026-01-11T14:54:21.414049+00:00,2026-01-24T16:42:20.414049+00:00
A_2MKGIJBNUS_USES_DEVICE_D_5WYRRWQ0GE,A_2MKGIJBNUS,D_5WYRRWQ0GE,USES_DEVICE,19,2026-01-29T01:24:18.414049+00:00,2026-01-30T10:49:38.414049+00:00
A_2MKGIJBNUS_USES_DEVICE_D_FA2959Z9DB,A_2MKGIJBNUS,D_FA2959Z9DB,USES_DEVICE,8,2026-01-21T03:00:06.414049+00:00,2026-02-01T16:21:35.414049+00:00
A_2MKGIJBNUS_USES_DEVICE_D_0NKME0AN5S,A_2MKGIJBNUS,D_0NKME0AN5S,USES_DEVICE,6,2026-01-16T23:13:22.414049+00:00,2026-01-19T12:54:52.414049+00:00
A_26ASF3P96X_USES_DEVICE_D_V0IKP9FA1B,A_26ASF3P96X,D_V0IKP9FA1B,USES_DEVICE,15,2026-01-21T21:09:52.414049+00:00,2026-01-26T15:53:15.414049+00:00
A_26ASF3P96X_USES_DEVICE_D_S4TF3J64K2,A_26ASF3P96X,D_S4TF3J64K2,USES_DEVICE,15,2026-01-10T22:57:02.414049+00:00,2026-01-17T07:16:51.414049+00:00
A_TIM425VK3Z_USES_DEVICE_D_HC79QY2VLF,A_TIM425VK3Z,D_HC79QY2VLF,USES_DEVICE,16,2026-01-09T23:09:49.414049+00:00,2026-01-22T21:33:17.414049+00:00
A_TIM425VK3Z_USES_DEVICE_D_J00GPSLR2J,A_TIM425VK3Z,D_J00GPSLR2J,USES_DEVICE,15,2026-01-30T17:55:38.414049+00:00,2026-02-01T07:23:25.414049+00:00
A_0Y3MRRRIS9_USES_DEVICE_D_IE6HOE70WQ,A_0Y3MRRRIS9,D_IE6HOE70WQ,USES_DEVICE,1,2026-01-17T10:55:39.414049+00:00,2026-01-29T09:51:51.414049+00:00
A_02TNEQC4E4_USES_DEVICE_D_UC97G41X6U,A_02TNEQC4E4,D_UC97G41X6U,USES_DEVICE,9,2026-01-09T23:48:25.414049+00:00,2026-01-21T11:17:15.414049+00:00
A_02TNEQC4E4_USES_DEVICE_D_1KXBRBGFPE,A_02TNEQC4E4,D_1KXBRBGFPE,USES_DEVICE,8,2026-01-08T19:05:48.414049+00:00,2026-01-17T13:06:59.414049+00:00
A_02TNEQC4E4_USES_DEVICE_D_15WK5U0IWH,A_02TNEQC4E4,D_15WK5U0IWH,USES_DEVICE,13,2026-01-27T00:03:09.414049+00:00,2026-02-02T00:11:36.414049+00:00
A_2F9S5R2KU9_USES_DEVICE_D_40W7D53O9Y,A_2F9S5R2KU9,D_40W7D53O9Y,USES_DEVICE,13,2026-01-07T05:15:04.414049+00:00,2026-01-25T18:41:11.414049+00:00
A_2F9S5R2KU9_USES_DEVICE_D_AX3A42NBNP,A_2F9S5R2KU9,D_AX3A42NBNP,USES_DEVICE,13,2026-01-07T07:16:17.414049+00:00,2026-01-10T18:05:37.414049+00:00
A_2F9S5R2KU9_USES_DEVICE_D_U6716EF54D,A_2F9S5R2KU9,D_U6716EF54D,USES_DEVICE,15,2026-01-14T09:15:09.414049+00:00,2026-01-23T05:58:46.414049+00:00
A_PY354MYNWZ_USES_DEVICE_D_HXTHYCYLQN,A_PY354MYNWZ,D_HXTHYCYLQN,USES_DEVICE,5,2026-01-17T13:09:52.414049+00:00,2026-01-27T02:17:40.414049+00:00
A_RW6MVN35IA_USES_DEVICE_D_IGT1U7OHQT,A_RW6MVN35IA,D_IGT1U7OHQT,USES_DEVICE,18,2026-01-10T22:15:50.414049+00:00,2026-01-29T09:27:10.414049+00:00
A_RW6MVN35IA_USES_DEVICE_D_HQ92LFVO6W,A_RW6MVN35IA,D_HQ92LFVO6W,USES_DEVICE,17,2026-01-12T05:45:32.414049+00:00,2026-01-24T22:14:34.414049+00:00
A_RW6MVN35IA_USES_DEVICE_D_7OMVBQKOI0,A_RW6MVN35IA,D_7OMVBQKOI0,USES_DEVICE,18,2026-01-28T22:50:47.414049+00:00,2026-01-30T21:50:43.414049+00:00
A_C2WEX285K8_USES_DEVICE_D_O95DNYB7IN,A_C2WEX285K8,D_O95DNYB7IN,USES_DEVICE,7,2026-01-05T16:03:19.414049+00:00,2026-01-07T17:22:21.414049+00:00
A_JO6QVCZ823_USES_DEVICE_D_SAG46XNRFO,A_JO6QVCZ823,D_SAG46XNRFO,USES_DEVICE,8,2026-01-03T22:00:27.414049+00:00,2026-01-05T20:57:04.414049+00:00
A_JO6QVCZ823_USES_DEVICE_D_3EFC6RY6SZ,A_JO6QVCZ823,D_3EFC6RY6SZ,USES_DEVICE,17,2026-01-18T20:42:26.414049+00:00,2026-01-24T03:16:55.414049+00:00
A_JO6QVCZ823_USES_DEVICE_D_9BTU7RILU2,A_JO6QVCZ823,D_9BTU7RILU2,USES_DEVICE,19,2026-01-17T19:46:43.414049+00:00,2026-01-20T13:39:51.414049+00:00
A_6YATMMXUFJ_USES_DEVICE_D_0RACRRBOR2,A_6YATMMXUFJ,D_0RACRRBOR2,USES_DEVICE,20,2026-01-11T20:12:37.414049+00:00,2026-01-22T08:51:00.414049+00:00
A_6YATMMXUFJ_USES_DEVICE_D_HUQYK257AO,A_6YATMMXUFJ,D_HUQYK257AO,USES_DEVICE,9,2026-01-15T18:55:39.414049+00:00,2026-01-22T11:39:24.414049+00:00
A_6YATMMXUFJ_USES_DEVICE_D_LV2GKOO7RR,A_6YATMMXUFJ,D_LV2GKOO7RR,USES_DEVICE,17,2026-01-03T21:46:51.414049+00:00,2026-01-16T20:48:49.414049+00:00
A_LV63N79II6_USES_DEVICE_D_S4TF3J64K2,A_LV63N79II6,D_S4TF3J64K2,USES_DEVICE,12,2026-01-26T09:40:36.414049+00:00,2026-01-26T11:10:05.414049+00:00
A_LV63N79II6_USES_DEVICE_D_RGBO39GNXF,A_LV63N79II6,D_RGBO39GNXF,USES_DEVICE,18,2026-01-17T19:52:16.414049+00:00,2026-01-23T21:28:29.414049+00:00
A_0NJEGOHMPR_USES_DEVICE_D_P2TS62HAJM,A_0NJEGOHMPR,D_P2TS62HAJM,USES_DEVICE,2,2026-01-20T12:48:15.414049+00:00,2026-01-29T01:40:09.414049+00:00
A_2XR3RFBIUR_USES_DEVICE_D_2IL056E8LG,A_2XR3RFBIUR,D_2IL056E8LG,USES_DEVICE,18,2026-01-06T17:36:05.414049+00:00,2026-01-26T19:20:09.414049+00:00
A_STJQENWLKM_USES_DEVICE_D_CNI1RK9E2I,A_STJQENWLKM,D_CNI1RK9E2I,USES_DEVICE,1,2026-01-09T16:33:47.414049+00:00,2026-01-24T05:48:12.414049+00:00
A_STJQENWLKM_USES_DEVICE_D_WNHIPLN20G,A_STJQENWLKM,D_WNHIPLN20G,USES_DEVICE,9,2026-01-09T05:40:23.414049+00:00,2026-02-02T12:57:08.414049+00:00
A_STJQENWLKM_USES_DEVICE_D_SNLKE4LC6X,A_STJQENWLKM,D_SNLKE4LC6X,USES_DEVICE,2,2026-01-04T23:35:24.414049+00:00,2026-01-18T14:07:38.414049+00:00
A_24FJ57R7O0_USES_DEVICE_D_6SBQS7YNN9,A_24FJ57R7O0,D_6SBQS7YNN9,USES_DEVICE,16,2026-01-26T05:33:08.414049+00:00,2026-01-27T10:28:50.414049+00:00
A_7LPSV0FHSO_USES_DEVICE_D_47IQRPICQ5,A_7LPSV0FHSO,D_47IQRPICQ5,USES_DEVICE,3,2026-01-06T08:31:37.414049+00:00,2026-01-08T06:30:25.414049+00:00
A_AWTCX4REGT_USES_DEVICE_D_K1DRE6I8E9,A_AWTCX4REGT,D_K1DRE6I8E9,USES_DEVICE,13,2026-01-14T08:47:18.414049+00:00,2026-01-25T05:16:22.414049+00:00
A_AWTCX4REGT_USES_DEVICE_D_KL620VEKPY,A_AWTCX4REGT,D_KL620VEKPY,USES_DEVICE,10,2026-01-04T08:53:19.414049+00:00,2026-01-29T09:55:13.414049+00:00
A_AWTCX4REGT_USES_DEVICE_D_CT4RSPURDF,A_AWTCX4REGT,D_CT4RSPURDF,USES_DEVICE,1,2026-01-07T14:13:52.414049+00:00,2026-01-09T22:25:31.414049+00:00
A_07BBMPXQ3X_USES_DEVICE_D_UAPRJ27931,A_07BBMPXQ3X,D_UAPRJ27931,USES_DEVICE,19,2026-01-26T21:06:20.414049+00:00,2026-01-28T17:39:59.414049+00:00
